80000	80000	6789	76	5523.59	5483.65
83284	81361	6908	77	5620.16	5552.19
95493	82287	6993	78	5689.36	5626.02
105712	84107	7150	79	5816.51	5762.03
108585	85037	7247	80	5895.37	5833.70
114390	86070	7332	81	5964.58	5899.87
131643	86636	7383	82	6006.42	5926.89
132766	87759	7504	83	6104.60	6057.29
145452	88247	7537	84	6131.96	6032.66
153914	88820	7622	85	6201.16	6129.09
166318	90056	7721	86	6281.64	6216.43
170944	91814	7900	87	6426.49	6361.59
187880	92921	8013	88	6518.22	6443.73
189134	94175	8142	89	6622.84	6556.03
197689	95354	8285	90	6738.72	6653.04
204308	96581	8368	91	6806.31	6654.59
226552	98580	8587	92	6983.35	6935.82
268666	101671	8858	93	7202.23	7140.42
271195	102831	8949	94	7276.27	7187.48
282514	104187	9116	95	7411.46	7303.91
284337	104458	9143	96	7433.99	7404.54
285628	105208	9220	97	7496.76	7446.37
318142	105461	9247	98	7519.29	7449.24
320770	106873	9384	99	7630.35	7536.40
327126	108710	9477	100	7705.99	7648.85
330214	111798	9836	101	7995.69	7963.55
355314	112818	9903	102	8050.41	8009.18
366867	113640	9972	103	8106.74	7971.96
370680	115115	10119	104	8225.84	8167.57
393669	115967	10192	105	8285.39	8250.13
397398	116923	10305	106	8377.12	8326.09
