80000	80000	7181	62	5827.77	5731.82
82802	81502	7284	63	5911.47	5859.26
92933	82224	7353	64	5967.80	5884.77
121428	83976	7470	65	6062.75	5992.75
122124	84672	7537	66	6117.47	6077.65
135184	86678	7644	67	6204.38	6160.87
144901	89736	7937	68	6440.97	6384.96
148959	90106	7990	69	6484.43	6421.31
170918	90955	8073	70	6552.02	6508.51
173437	92081	8158	71	6621.23	6579.72
176368	92763	8245	72	6692.04	6631.79
181192	94288	8358	73	6783.78	6733.42
182064	95160	8435	74	6846.55	6784.01
202695	96657	8548	75	6938.29	6887.13
208704	98998	8757	76	7107.28	7044.35
212847	99760	8824	77	7162.00	7068.44
223523	101417	8983	78	7290.75	7152.07
233605	102034	9078	79	7368.01	7264.02
235083	103512	9225	80	7487.11	7403.25
254642	106582	9496	81	7705.99	7671.67
273353	108910	9695	82	7866.93	7805.57
275368	110061	9806	83	7957.06	7878.74
285006	111338	9923	84	8052.02	8002.03
300175	111532	9942	85	8068.11	8019.02
305070	112655	10063	86	8166.29	8092.96
327312	114939	10262	87	8327.23	8270.86
375179	115922	10351	88	8399.66	8336.95
396902	118066	10520	89	8536.46	8452.07
