200000	200000	11788	40	6475.22	6286.68
220000	205000	12098	41	6645.51	6557.93
240000	210000	12358	42	6788.33	6647.63
270000	215000	12774	43	7016.84	6907.77
310000	220000	13056	44	7171.74	7102.81
415000	225000	13286	45	7298.08	7204.42
435000	230000	13498	46	7414.53	7342.36
535000	235000	13560	47	7448.59	7350.47
625000	240000	13792	48	7576.03	7494.13
685000	245000	14596	49	8017.67	7647.44
750000	250000	15142	50	8317.59	8247.45
755000	255000	15404	51	8461.51	8291.51
785000	260000	15482	52	8504.36	8369.23
815000	265000	16207	53	8903.15	8832.84
825000	270000	16583	54	9109.69	8700.41
845000	275000	16809	55	9233.84	9093.71
875000	280000	17019	56	9349.19	9043.54
900000	285000	17257	57	9479.93	9205.09
955000	290000	17333	58	9521.67	9458.59
1010000	295000	17555	59	9643.62	9482.92
1145000	300000	17637	60	9688.66	9475.53
1190000	305000	18017	61	9897.40	9728.59
1195000	310000	18347	62	10078.67	9616.32
1215000	315000	18625	63	10231.38	10176.45
1285000	320000	18987	64	10430.23	10086.33
1350000	325000	19463	65	10691.69	10379.83
1365000	330000	19637	66	10787.27	10492.85
