80000	80000	6958	59	5645.91	5532.71
92075	80911	7027	60	5702.24	5606.53
113750	81851	7132	61	5787.54	5695.06
115490	82528	7205	62	5847.09	5746.04
122246	83772	7266	63	5896.98	5810.14
139382	85420	7363	64	5975.84	5922.42
160283	87236	7504	65	6090.11	6048.83
163462	89167	7683	66	6234.96	6160.23
170411	90123	7796	67	6326.70	6189.90
176816	91138	7869	68	6386.25	6266.82
195134	93086	8016	69	6505.35	6436.49
202025	95140	8175	70	6634.10	6532.45
214397	95674	8224	71	6674.34	6598.77
222541	96694	8315	72	6748.37	6678.31
248736	97742	8378	73	6799.88	6742.30
261214	98387	8419	74	6833.67	6796.19
264163	99267	8514	75	6910.93	6838.55
328505	100214	8589	76	6972.09	6927.23
338828	101366	8690	77	7054.17	6984.25
361147	102604	8743	78	7097.62	6992.13
364944	103944	8836	79	7173.26	7078.03
383830	104680	8911	80	7234.42	7160.27
396048	105501	8978	81	7289.14	7210.16
