80000	80000	6811	53	5521.98	5442.37
96163	81997	6962	54	5644.30	5589.49
105447	82554	7027	55	5697.41	5617.85
105942	83049	7070	56	5732.82	5666.32
113719	84420	7183	57	5824.56	5760.74
121490	86188	7364	58	5971.01	5891.53
123338	87453	7455	59	6045.05	5937.72
133028	89168	7596	60	6159.32	6073.77
136379	91065	7797	61	6321.87	6255.61
150198	92804	7950	62	6445.80	6399.83
162903	93605	8027	63	6508.57	6440.69
172332	96964	8270	64	6704.92	6625.48
176563	97763	8327	65	6751.59	6661.43
179820	98129	8380	66	6795.05	6665.30
189412	99517	8499	67	6891.61	6829.13
197358	101604	8686	68	7042.90	6990.91
204542	103658	8853	69	7178.09	7057.15
204994	104110	8900	70	7216.72	7104.93
221568	105075	8977	71	7279.49	7190.61
241372	106563	9088	72	7369.62	7314.96
