10000	1.0
20000	5.0
30000	3.0
40000	3.0
50000	5.0
60000	5.0
70000	3.0
80000	3.0
90000	3.0
100000	8.0
110000	5.0
120000	7.0
130000	7.0
140000	4.0
150000	3.0
160000	2.0
170000	3.0
180000	5.0
190000	5.0
200000	4.0
210000	3.0
220000	4.0
230000	5.0
240000	1.0
250000	3.0
260000	3.0
270000	4.0
280000	6.0
290000	4.0
300000	0.0
310000	1.0
320000	25.0
330000	19.0
340000	8.0
350000	8.0
360000	4.0
370000	3.0
380000	1.0
390000	5.0
400000	9.0
410000	5.0
420000	1.0
430000	2.0
440000	1.0
450000	0.0
460000	0.0
470000	2.0
480000	4.0
490000	0.0
500000	0.0
510000	0.0
520000	0.0
530000	1.0
540000	1.0
550000	2.0
560000	1.0
570000	18.0
580000	9.0
590000	7.0
600000	12.0
610000	16.0
620000	16.0
630000	18.0
640000	22.0
650000	12.0
660000	10.0
670000	8.0
680000	9.0
690000	3.0
700000	2.0
710000	0.0
720000	1.0
730000	1.0
740000	1.0
750000	1.0
760000	0.0
770000	1.0
780000	1.0
790000	1.0
800000	0.0
810000	1.0
820000	1.0
830000	0.0
840000	2.0
850000	2.0
860000	0.0
870000	0.0
880000	2.0
890000	2.0
900000	1.0
910000	0.0
920000	4.0
930000	3.0
940000	3.0
950000	2.0
960000	4.0
970000	24.0
980000	165.0
990000	164.0
1000000	165.0
