50000	50000	4560	35	3696.88	3616.26
57215	53742	4787	36	3880.35	3783.01
61380	55846	4938	37	4002.67	3940.81
65425	59891	5267	38	4268.23	4145.03
68256	61864	5442	39	4409.86	4337.76
83933	62807	5533	40	4483.89	4387.19
86032	64906	5666	41	4591.73	4513.99
87407	66281	5827	42	4722.09	4652.60
92556	67387	5930	43	4805.78	4703.72
99008	69112	6073	44	4921.66	4863.64
126663	70248	6178	45	5006.96	4965.27
131891	70973	6255	46	5069.73	4994.70
148288	72712	6378	47	5169.51	5042.26
152472	73522	6441	48	5221.02	5154.08
156317	75197	6572	49	5327.24	5269.51
162123	76946	6735	50	5459.21	5358.19
167332	77658	6796	51	5509.11	5427.76
170551	80877	7015	52	5686.14	5596.69
202101	82238	7120	53	5771.44	5675.16
204128	84265	7253	54	5879.28	5799.06
228994	86051	7358	55	5964.58	5903.69
230923	87980	7557	56	6125.52	6021.59
237731	88483	7612	57	6170.58	6095.45
241752	89314	7725	58	6262.32	6192.89
243060	90170	7808	59	6329.92	6275.22
