200000	200000	20234	40	18127.23	15794.28
220000	205000	20728	41	18569.80	16249.98
235000	210000	21276	42	19060.74	16665.47
250000	215000	21756	43	19490.76	17081.22
1815000	220000	22672	44	20311.39	18316.23
1820000	225000	23192	45	20777.24	18755.84
1830000	230000	23702	46	21234.14	19248.97
1850000	235000	24142	47	21628.33	19870.51
