200000	200000	11395	40	6259.89	6154.47
210000	205000	11711	41	6433.47	6342.24
260000	210000	11895	42	6534.55	6406.01
320000	215000	12035	43	6611.45	6536.84
490000	220000	12185	44	6693.84	6634.65
525000	225000	12667	45	6958.61	6783.99
585000	230000	12755	46	7006.95	6866.38
640000	235000	13006	47	7145.37	7007.92
650000	240000	13354	48	7336.53	7169.37
670000	245000	13658	49	7503.52	7298.76
790000	250000	13786	50	7573.83	7322.11
925000	255000	13896	51	7634.26	7389.02
945000	260000	14142	52	7769.39	7528.61
1015000	265000	14374	53	7896.83	7748.22
1075000	270000	15182	54	8340.66	7778.18
1080000	275000	15474	55	8501.06	8297.81
1540000	280000	15644	56	8594.44	8456.88
