10000	3.0
20000	5.0
30000	4.0
40000	2.0
50000	3.0
60000	2.0
70000	4.0
80000	4.0
90000	5.0
100000	6.0
110000	1.0
120000	6.0
130000	4.0
140000	3.0
150000	7.0
160000	8.0
170000	6.0
180000	5.0
190000	4.0
200000	4.0
210000	4.0
220000	6.0
230000	5.0
240000	6.0
250000	3.0
260000	3.0
270000	2.0
280000	2.0
290000	3.0
300000	2.0
310000	4.0
320000	4.0
330000	3.0
340000	3.0
350000	3.0
360000	2.0
370000	7.0
380000	5.0
390000	2.0
400000	4.0
410000	2.0
420000	2.0
430000	50.0
440000	54.0
450000	48.0
460000	46.0
470000	50.0
480000	56.0
490000	53.0
500000	57.0
510000	53.0
520000	57.0
530000	62.0
540000	57.0
550000	57.0
560000	59.0
570000	61.0
580000	62.0
590000	62.0
600000	66.0
610000	64.0
620000	61.0
630000	65.0
640000	68.0
650000	61.0
660000	61.0
670000	70.0
680000	56.0
690000	63.0
700000	67.0
710000	64.0
720000	68.0
730000	70.0
740000	69.0
750000	67.0
760000	66.0
770000	65.0
780000	71.0
790000	64.0
800000	65.0
810000	70.0
820000	71.0
830000	69.0
840000	70.0
850000	67.0
860000	72.0
870000	67.0
880000	63.0
890000	66.0
900000	65.0
910000	62.0
920000	56.0
930000	66.0
940000	55.0
950000	66.0
960000	63.0
970000	76.0
980000	61.0
990000	73.0
1000000	62.0
