Test step	Reward1000	1
2000	1
3000	0
4000	1
5000	1
6000	0
7000	1
8000	1
9000	1
10000	1
11000	1
12000	1
13000	1
14000	1
15000	1
16000	1
17000	1
18000	1
19000	0
20000	1
21000	0
22000	1
23000	1
24000	1
25000	1
26000	1
27000	0
28000	1
29000	1
30000	0
31000	0
32000	0
33000	1
34000	1
35000	1
36000	1
37000	1
38000	1
39000	1
40000	0
41000	0
42000	1
43000	0
44000	0
45000	1
46000	0
47000	1
48000	1
49000	1
50000	1
51000	0
52000	1
53000	1
54000	1
55000	1
56000	1
57000	0
58000	1
59000	1
60000	1
61000	0
62000	0
63000	1
64000	0
65000	1
66000	0
67000	0
68000	1
69000	1
70000	0
71000	1
72000	1
73000	1
74000	1
75000	1
76000	1
77000	0
78000	1
79000	1
80000	0
81000	1
82000	0
83000	1
84000	1
85000	1
86000	1
87000	0
88000	1
89000	1
90000	0
91000	0
92000	1
93000	1
94000	1
95000	1
96000	0
97000	1
98000	0
99000	0
100000	1
101000	1
102000	1
103000	1
104000	1
105000	0
106000	0
107000	1
108000	1
109000	0
110000	0
111000	0
112000	0
113000	1
114000	1
115000	0
116000	0
117000	0
118000	1
119000	0
120000	0
121000	0
122000	0
123000	1
124000	1
125000	1
126000	1
127000	1
128000	0
129000	1
130000	0
131000	0
132000	0
133000	1
134000	0
135000	0
136000	0
137000	0
138000	0
139000	0
140000	1
141000	1
142000	0
143000	1
144000	0
145000	1
146000	1
147000	0
148000	1
149000	1
150000	1
151000	1
152000	0
153000	1
154000	0
155000	1
156000	1
157000	0
158000	0
159000	1
160000	0
161000	1
162000	0
163000	1
164000	1
165000	1
166000	1
167000	1
168000	1
169000	1
170000	0
171000	1
172000	1
173000	0
174000	0
175000	1
176000	1
177000	1
178000	1
179000	0
180000	0
181000	0
182000	1
183000	1
184000	1
185000	0
186000	0
187000	1
188000	0
189000	1
190000	1
191000	1
192000	1
193000	1
194000	0
195000	1
196000	1
197000	1
198000	1
199000	1
200000	1
