200000	200000	11955	40	6568.60	6490.13
260000	205000	12938	41	7109.12	7009.15
345000	210000	13120	42	7209.09	7131.78
365000	215000	13404	43	7365.10	7138.00
390000	220000	13628	44	7488.14	7270.41
420000	225000	13652	45	7501.32	7303.05
480000	230000	13918	46	7647.44	7419.97
725000	235000	14078	47	7735.33	7669.41
750000	240000	14337	48	7878.15	7782.05
765000	245000	14569	49	8005.59	7929.26
825000	250000	14689	50	8071.50	8030.86
1085000	255000	14943	51	8211.03	7978.29
1150000	260000	15789	52	8675.74	8592.22
1170000	265000	16101	53	8847.12	8784.68
1205000	270000	16415	54	9019.61	8949.46
1310000	275000	16725	55	9189.89	9109.20
1370000	280000	16739	56	9197.58	9129.87
1445000	285000	16803	57	9232.74	9185.30
1485000	290000	17149	58	9422.80	9318.19
1595000	295000	17285	59	9497.50	9413.98
1715000	300000	17425	60	9574.41	9333.56
1825000	305000	17663	61	9705.14	9639.05
1830000	310000	17885	62	9827.09	9766.27
1895000	315000	19083	63	10485.16	10415.82
1925000	320000	19333	64	10622.48	10250.67
1955000	325000	19483	65	10704.88	10374.83
