50000	50000	4195	32	3400.74	3338.69
52169	51097	4292	33	3479.60	3414.30
55048	52873	4419	34	3582.61	3523.70
78103	55112	4606	35	3733.90	3650.92
96720	56039	4667	36	3783.79	3711.39
99669	58114	4864	37	3943.12	3872.99
102890	59649	4979	38	4036.47	3974.79
112949	62504	5184	39	4202.24	4116.90
114079	63634	5305	40	4300.42	4259.58
117387	65574	5456	41	4422.74	4382.67
133251	68016	5645	42	4575.63	4524.29
137101	69021	5720	43	4636.79	4572.13
139806	70226	5811	44	4710.82	4632.80
143615	71223	5868	45	4757.50	4692.82
147626	73245	6137	46	4974.77	4909.64
152053	75945	6358	47	5153.42	5070.55
156762	78124	6571	48	5325.63	5244.77
158503	79865	6680	49	5414.15	5358.76
161263	81063	6767	50	5484.96	5440.75
169903	83343	6984	51	5660.39	5623.35
174349	84416	7045	52	5710.29	5671.24
188774	86367	7206	53	5840.65	5796.24
213609	86972	7261	54	5885.71	5813.85
214431	87794	7338	55	5948.48	5866.81
238417	88854	7409	56	6006.42	5955.10
