80000	80000	6824	73	5549.34	5487.98
81570	80482	6851	74	5571.87	5520.72
86888	81409	6968	75	5666.83	5620.49
91622	82775	7041	76	5726.38	5674.92
96541	85024	7260	77	5903.42	5821.52
101198	86453	7389	78	6008.03	5937.07
102314	87569	7472	79	6075.63	6001.84
112700	89785	7669	80	6234.96	6145.56
124533	91043	7788	81	6331.53	6295.83
127679	91436	7831	82	6366.94	6301.13
133332	92228	7946	83	6460.28	6382.41
134513	92869	8015	84	6516.61	6448.52
143596	93988	8110	85	6593.87	6569.10
155807	95180	8207	86	6672.73	6593.57
162459	96411	8348	87	6787.00	6738.03
170330	98015	8533	88	6936.68	6897.85
171742	99427	8698	89	7070.26	7002.87
172827	100512	8805	90	7157.17	7030.42
183525	103548	9056	91	7359.96	7319.79
184273	104296	9125	92	7416.29	7399.55
191830	106125	9298	93	7556.31	7486.24
193085	107380	9405	94	7643.22	7603.78
198886	108022	9446	95	7677.02	7638.64
210649	108272	9475	96	7701.16	7657.20
228747	108683	9510	97	7730.13	7663.72
273100	109101	9535	98	7751.05	7726.36
274872	109952	9620	99	7820.26	7782.55
276716	111796	9781	100	7950.62	7838.46
278620	112756	9870	101	8023.05	7921.74
297839	114094	9985	102	8116.40	7947.03
308433	115699	10112	103	8219.40	8147.10
309065	116331	10157	104	8256.42	8191.26
309625	116891	10200	105	8291.82	8216.62
313340	118592	10339	106	8404.48	8358.29
340910	119262	10398	107	8452.77	8346.52
363027	121130	10513	108	8546.12	8497.69
391082	122088	10586	109	8605.66	8556.66
