50000	50000	4458	35	3614.80	3556.33
53609	51184	4573	36	3708.14	3649.17
64813	52494	4664	37	3782.18	3662.49
68163	55019	4919	38	3988.19	3880.33
69105	55961	5024	39	4073.49	3993.16
70865	57721	5189	40	4207.07	4087.53
72218	59074	5332	41	4322.95	4207.85
76701	61549	5507	42	4464.58	4364.08
77814	62662	5630	43	4564.37	4453.66
81219	64093	5777	44	4683.46	4595.74
85558	67061	6060	45	4912.00	4862.30
91335	68360	6195	46	5021.45	4975.24
94594	69782	6336	47	5135.72	5059.08
101890	70740	6393	48	5182.39	5119.37
118343	72136	6474	49	5248.38	5142.26
119526	73319	6539	50	5301.49	5212.78
142436	73967	6614	51	5362.65	5291.62
152744	76531	6821	52	5530.03	5481.83
154916	78703	6982	53	5660.39	5550.89
155818	79605	7047	54	5713.50	5652.37
157117	80904	7180	55	5821.34	5743.96
160441	82607	7379	56	5982.28	5911.64
166747	84036	7536	57	6109.43	6033.73
183638	86173	7705	58	6246.23	6200.04
185269	87140	7802	59	6325.09	6275.81
186145	88016	7859	60	6371.76	6305.88
187275	89146	7930	61	6429.70	6308.12
199394	90455	8033	62	6513.40	6423.04
201144	92205	8182	63	6634.10	6573.62
203108	94169	8361	64	6778.95	6699.51
217038	95294	8446	65	6848.16	6811.12
232096	96828	8589	66	6964.04	6904.40
236727	98608	8712	67	7063.82	6963.41
243071	99503	8785	68	7123.37	7085.21
248751	102834	9120	69	7393.76	7351.75
