50000	50000	4492	37	3643.77	3576.23
55851	51057	4613	38	3741.94	3691.71
57382	52588	4744	39	3848.17	3810.90
85669	53576	4829	40	3917.37	3816.66
90063	54449	4908	41	3981.75	3882.98
96114	56552	5093	42	4131.43	4004.99
101150	59359	5330	43	4322.95	4207.45
105960	60480	5421	44	4396.98	4330.93
116455	62003	5522	45	4479.07	4438.23
123723	63511	5647	46	4580.46	4493.78
126457	65682	5852	47	4746.23	4659.49
127903	67128	5983	48	4852.46	4776.30
129239	67627	6026	49	4887.86	4769.74
140460	70004	6215	50	5040.76	4926.20
167244	71194	6314	51	5121.23	5026.53
175601	73398	6513	52	5282.18	5199.53
177631	75428	6646	53	5390.01	5321.36
