200000	200000	11505	52	6338.99	6185.73
238179	205000	11549	53	6363.16	6226.93
353116	210000	12039	54	6632.32	6511.49
383163	215000	12197	55	6719.11	6594.63
386601	218438	12316	56	6785.03	6679.61
407969	223140	12537	57	6906.98	6784.52
445435	227941	12810	58	7057.49	6938.74
465622	232941	12946	59	7132.19	7017.44
