120000	120000	10252	67	8303.09	8213.55
123561	123561	10557	68	8549.33	8491.50
126549	123935	10594	69	8579.91	8502.62
142937	124881	10645	70	8621.76	8558.52
148512	126539	10802	71	8748.90	8689.47
151718	128043	10947	72	8866.39	8832.54
158385	128723	10992	73	8903.41	8852.74
159906	130244	11093	74	8985.49	8918.73
172628	131956	11218	75	9086.89	9035.34
187372	135168	11461	76	9283.24	9201.34
195061	138103	11678	77	9458.67	9367.75
201588	139702	11845	78	9593.86	9532.66
212512	141599	12046	79	9756.41	9703.29
228368	143467	12227	80	9902.87	9826.51
231605	146704	12482	81	10108.88	10041.82
235978	148690	12619	82	10219.93	10163.70
253108	151796	12862	83	10416.28	10354.94
263988	152997	13011	84	10536.99	10479.67
273501	154414	13150	85	10649.65	10578.21
286615	156824	13295	86	10767.14	10717.82
297446	159544	13518	87	10947.40	10917.94
300501	161116	13639	88	11045.57	10988.00
305011	163173	13872	89	11233.88	11194.03
306519	164681	14021	90	11354.58	11299.25
409521	164944	14112	91	11428.62	11349.58
414731	166227	14209	92	11507.48	11464.21
420354	168526	14372	93	11639.45	11572.77
444443	169809	14469	94	11718.32	11656.06
460392	172534	14692	95	11898.57	11858.85
499165	175060	14881	96	12051.47	11997.69
508931	175682	14928	97	12090.10	12031.19
524704	176909	15015	98	12160.91	12115.84
