80000	80000	6874	59	5578.31	5497.93
90413	82501	7107	60	5766.62	5682.83
92898	84412	7216	61	5855.14	5777.56
105236	85392	7281	62	5908.25	5813.28
110459	86655	7398	63	6003.20	5925.86
116931	89120	7589	64	6157.71	6060.25
118257	90446	7716	65	6260.71	6211.45
120407	92596	7857	66	6374.98	6324.34
126907	93912	7964	67	6461.89	6319.97
138766	96062	8143	68	6606.74	6465.53
151243	98009	8308	69	6740.33	6664.68
156621	99174	8419	70	6830.45	6761.06
165452	101415	8558	71	6943.12	6852.30
184580	103654	8713	72	7068.65	7016.70
187098	104716	8814	73	7150.73	7081.94
195896	106268	8921	74	7237.64	7178.00
208973	108630	9084	75	7369.62	7306.39
227563	109848	9207	76	7469.40	7430.80
228534	110819	9280	77	7528.95	7465.60
248497	111653	9343	78	7580.45	7541.85
297007	113549	9510	79	7715.65	7670.37
358397	117252	9591	80	7781.63	7737.64
394057	119366	9778	81	7932.92	7900.62
