80000	80000	6505	59	5280.57	5223.35
84926	80830	6578	60	5340.11	5261.85
88884	82116	6723	61	5457.60	5396.90
109524	83451	6852	62	5562.22	5511.59
122191	85013	6947	63	5639.47	5590.38
145457	87076	7082	64	5748.91	5714.99
152685	88736	7257	65	5890.54	5849.48
168344	90713	7410	66	6014.47	5972.07
173231	92615	7557	67	6133.57	6047.81
175989	93244	7598	68	6167.37	6068.90
176979	94234	7657	69	6215.65	6102.29
179348	95177	7748	70	6289.68	6235.24
183017	96589	7903	71	6415.22	6381.52
219395	98236	8082	72	6560.07	6518.34
224718	100247	8223	73	6674.34	6608.32
243949	101915	8346	74	6774.12	6720.71
259496	103195	8455	75	6862.64	6758.71
276222	105417	8636	76	7009.10	6936.80
300893	108133	8929	77	7245.69	7186.43
321107	108614	8980	78	7287.53	7222.82
326431	109646	9079	79	7368.01	7281.90
333342	110337	9142	80	7419.51	7349.17
359372	112040	9277	81	7528.95	7467.81
373121	114999	9522	82	7726.91	7656.36
381397	116143	9643	83	7825.09	7773.99
389254	119251	9886	84	8021.44	7934.76
