10000	3.0
20000	4.0
30000	4.0
40000	4.0
50000	5.0
60000	3.0
70000	2.0
80000	4.0
90000	4.0
100000	6.0
110000	4.0
120000	3.0
130000	4.0
140000	4.0
150000	2.0
160000	3.0
170000	3.0
180000	4.0
190000	6.0
200000	4.0
210000	4.0
220000	3.0
230000	5.0
240000	2.0
250000	5.0
260000	3.0
270000	1.0
280000	2.0
290000	10.0
300000	10.0
310000	29.0
320000	35.0
330000	23.0
340000	43.0
350000	23.0
360000	13.0
370000	42.0
380000	60.0
390000	57.0
400000	90.0
410000	93.0
420000	99.0
430000	98.0
440000	91.0
450000	92.0
460000	99.0
470000	97.0
480000	100.0
490000	100.0
500000	92.0
510000	101.0
520000	93.0
530000	93.0
540000	103.0
550000	97.0
560000	88.0
570000	96.0
580000	95.0
590000	96.0
600000	93.0
610000	91.0
620000	88.0
630000	92.0
640000	88.0
650000	94.0
660000	94.0
670000	94.0
680000	91.0
690000	96.0
700000	89.0
710000	89.0
720000	94.0
730000	91.0
740000	90.0
750000	96.0
760000	96.0
770000	92.0
780000	96.0
790000	92.0
800000	93.0
810000	91.0
820000	97.0
830000	89.0
840000	89.0
850000	96.0
860000	98.0
870000	94.0
880000	95.0
890000	95.0
900000	96.0
910000	87.0
920000	89.0
930000	87.0
940000	89.0
950000	83.0
960000	92.0
970000	87.0
980000	90.0
990000	89.0
1000000	90.0
