80000	80000	6548	63	5319.19	5267.20
93338	82610	6773	64	5501.06	5423.40
94498	83770	6836	65	5552.56	5500.35
102625	84608	6903	66	5607.28	5550.04
106736	85972	7076	67	5747.30	5659.97
108604	87840	7287	68	5917.90	5861.42
137022	88927	7402	69	6011.25	5960.68
143846	92173	7617	70	6185.07	6076.32
152684	93163	7736	71	6281.64	6187.47
158308	94940	7889	72	6405.56	6322.05
167321	96550	8026	73	6516.61	6455.30
172593	97465	8111	74	6585.82	6541.69
182974	97963	8168	75	6632.49	6549.71
198293	98511	8259	76	6706.53	6646.06
203960	100360	8420	77	6836.89	6800.11
206323	101411	8511	78	6910.93	6876.59
214201	102486	8582	79	6968.87	6924.91
215535	103229	8649	80	7023.59	6948.34
226627	103681	8672	81	7042.90	6979.48
233650	105387	8829	82	7170.05	7106.62
264612	105928	8874	83	7207.06	7146.37
268522	106686	8921	84	7245.69	7167.75
295324	107265	8984	85	7297.19	7264.84
302074	107906	9035	86	7339.04	7286.82
321083	109276	9158	87	7438.82	7380.27
333823	112045	9361	88	7602.98	7572.19
334661	112883	9444	89	7670.58	7575.50
337476	113231	9475	90	7696.33	7632.12
346189	115318	9650	91	7837.96	7769.94
352963	117446	9783	92	7945.79	7878.18
360889	119522	9928	93	8063.28	7992.00
374964	121522	10103	94	8204.91	8112.76
385592	122575	10202	95	8285.39	8177.41
