120000	120000	10074	63	8156.63	8100.20
131286	122047	10213	64	8269.29	8180.41
136511	124121	10404	65	8423.80	8344.53
146126	124581	10453	66	8464.03	8402.64
152696	125183	10500	67	8502.66	8465.35
196681	126043	10551	68	8544.51	8451.98
202998	127227	10660	69	8633.02	8573.30
206633	128313	10779	70	8729.59	8663.46
222545	129983	10934	71	8855.13	8807.82
225485	132923	11201	72	9070.79	9016.26
232575	134687	11358	73	9197.94	9115.82
233543	135655	11443	74	9267.14	9218.05
256595	139035	11660	75	9442.57	9400.62
269820	142038	11899	76	9635.70	9585.27
275371	144560	12098	77	9796.65	9720.57
280185	147252	12323	78	9978.52	9904.88
302967	151347	12614	79	10213.49	10150.02
316907	153580	12823	80	10382.48	10332.59
318439	155112	12968	81	10499.97	10428.12
336721	156593	13083	82	10593.32	10510.12
342616	158736	13232	83	10714.03	10638.38
346899	159574	13305	84	10773.58	10729.84
357983	161681	13496	85	10928.08	10864.16
364581	162521	13635	86	11040.74	10983.07
369980	164517	13856	87	11219.39	11155.05
386731	166649	14081	88	11401.26	11284.03
410901	168229	14240	89	11530.01	11435.18
416727	170427	14451	90	11700.61	11651.30
423049	173117	14670	91	11877.65	11802.38
445010	174769	14815	92	11995.14	11934.00
447469	175949	14892	93	12057.91	12017.97
491448	178180	15105	94	12230.12	12147.18
494926	180566	15332	95	12413.59	12339.29
499422	182683	15445	96	12505.33	12433.31
543506	184862	15614	97	12642.13	12591.34
550017	185482	15707	98	12717.78	12639.96
583322	187510	15882	99	12859.41	12725.52
594253	188263	15929	100	12898.04	12783.79
