50000	50000	4506	33	3651.81	3570.01
51761	51761	4691	34	3801.49	3676.06
66453	53541	4850	35	3930.25	3817.76
68402	55490	4985	36	4039.69	3911.38
70538	57626	5142	37	4166.83	4064.86
77773	60379	5389	38	4366.41	4291.82
79995	61236	5454	39	4419.52	4310.94
85796	61847	5519	40	4472.63	4382.58
93260	62849	5630	41	4562.76	4453.75
100725	63989	5775	42	4680.25	4589.03
108475	65365	5932	43	4807.39	4739.98
109711	66601	6001	44	4863.72	4821.56
115303	68953	6152	45	4986.04	4957.92
125836	72770	6425	46	5206.53	5129.91
146514	73077	6472	47	5245.16	5185.58
150751	74993	6615	48	5361.04	5298.78
154459	76512	6742	49	5464.04	5417.19
164686	78018	6915	50	5604.06	5579.52
168979	79101	7016	51	5686.14	5651.33
194553	81448	7131	52	5779.49	5665.17
199565	83767	7308	53	5922.73	5834.81
209416	86034	7509	54	6085.28	6018.13
210617	87235	7600	55	6159.32	6082.89
248276	89041	7743	56	6275.20	6197.04
249386	90151	7844	57	6357.28	6286.67
