200000	200000	11797	40	6480.71	6293.79
210000	205000	12045	41	6616.94	6468.31
225000	210000	12315	42	6765.25	6650.82
240000	215000	12691	43	6971.79	6747.17
250000	220000	12883	44	7077.26	6791.00
285000	225000	13153	45	7225.57	6975.81
345000	230000	13255	46	7281.60	7155.50
580000	235000	13817	47	7590.31	7486.56
735000	240000	13989	48	7684.79	7555.39
750000	245000	14287	49	7848.49	7691.17
760000	250000	14563	50	8000.09	7892.24
790000	255000	14849	51	8157.20	8008.71
800000	260000	15017	52	8249.48	8149.33
1070000	265000	15115	53	8303.31	8105.04
1080000	270000	15307	54	8408.78	8287.95
1095000	275000	15627	55	8584.56	8504.80
1155000	280000	15887	56	8727.38	8612.02
1160000	285000	16065	57	8825.15	8709.33
1260000	290000	16841	58	9251.41	9084.77
1300000	295000	17107	59	9397.53	9314.00
1430000	300000	17343	60	9527.17	9401.92
1490000	305000	19425	61	10670.82	10504.18
1530000	310000	19797	62	10875.16	10719.46
1605000	315000	20003	63	10988.32	10838.30
1640000	320000	20155	64	11071.81	10982.21
1700000	325000	21317	65	11710.11	11601.84
1780000	330000	21949	66	12057.27	11977.07
1795000	335000	22311	67	12256.12	11916.65
1870000	340000	22501	68	12360.49	12033.26
1875000	345000	22977	69	12621.96	12304.46
1965000	350000	23127	70	12704.35	12650.83
