120000	120000	10002	71	8105.13	8023.03
120736	120736	10051	72	8145.37	8048.94
137001	123082	10188	73	8256.42	8152.97
141745	125773	10359	74	8394.83	8315.01
147146	127638	10518	75	8523.58	8466.24
201194	129395	10659	76	8637.85	8548.22
218771	132315	10940	77	8864.78	8766.26
223616	134140	11117	78	9008.02	8944.20
276595	135406	11190	79	9067.57	9000.41
280540	137151	11341	80	9189.89	9119.15
293494	139243	11506	81	9323.47	9263.67
316793	140567	11641	82	9432.92	9364.05
343950	142606	11798	83	9560.06	9511.64
345622	144278	11929	84	9666.28	9595.68
353791	147221	12156	85	9849.76	9783.96
362606	148887	12313	86	9976.91	9888.71
371476	149640	12370	87	10023.58	9928.40
397172	151626	12557	88	10174.87	10099.25
440434	153924	12806	89	10376.05	10289.47
445158	156765	13071	90	10590.10	10543.88
478053	157625	13148	91	10652.87	10569.86
480617	159094	13269	92	10751.05	10684.98
492234	161541	13464	93	10908.77	10860.79
499113	163168	13617	94	11032.70	10984.40
511659	164084	13684	95	11087.42	11034.17
512362	164787	13743	96	11135.70	11062.73
520166	166292	13878	97	11245.14	11203.86
552782	167792	13971	98	11320.79	11261.65
560959	168964	14044	99	11380.34	11265.64
565419	173424	14327	100	11608.88	11578.53
568980	176369	14574	101	11808.45	11756.23
570903	178292	14663	102	11880.87	11841.37
