50000	50000	4271	32	3461.90	3406.98
54658	51112	4354	33	3529.50	3481.66
57772	53649	4617	34	3741.94	3658.38
59685	54882	4746	35	3846.56	3755.70
67982	55833	4827	36	3912.54	3802.47
70234	58085	4998	37	4050.96	3947.23
73065	58743	5077	38	4115.33	4044.37
75231	60166	5184	39	4202.24	4147.07
77785	62720	5375	40	4356.75	4304.31
78682	63617	5478	41	4440.44	4378.68
79773	64708	5577	42	4520.91	4445.31
90600	65444	5666	43	4593.34	4529.58
98355	67336	5837	44	4731.75	4681.71
101734	68188	5918	45	4797.73	4713.73
109651	72026	6239	46	5056.85	4986.93
114871	74022	6484	47	5254.81	5177.64
115908	75059	6601	48	5349.77	5252.03
118061	77212	6792	49	5504.28	5474.10
123062	78201	6881	50	5576.70	5522.26
129862	80545	7100	51	5753.74	5699.96
134498	82860	7367	52	5969.41	5930.58
135706	84068	7434	53	6024.13	5923.49
139389	85353	7561	54	6127.13	6023.43
144361	87010	7754	55	6283.25	6210.37
145947	88596	7921	56	6418.44	6333.24
155337	90615	8086	57	6552.02	6488.15
160211	91901	8183	58	6630.88	6564.24
166749	93207	8258	59	6692.04	6636.45
172511	95888	8407	60	6812.75	6713.79
192768	97287	8488	61	6878.74	6789.25
203090	98016	8593	62	6964.04	6913.82
235102	99641	8720	63	7067.04	7010.71
244675	102038	8933	64	7239.25	7186.25
