200000	200000	11408	40	6267.58	6199.46
255000	205000	11496	41	6315.92	6215.77
1250000	210000	12514	42	6875.12	6779.83
1265000	215000	12732	43	6994.86	6833.89
1270000	220000	12990	44	7136.59	7024.27
1280000	225000	13372	45	7346.42	7241.81
1670000	230000	14216	46	7810.03	7665.11
1675000	235000	14529	47	7982.52	7853.58
1715000	240000	14683	48	8067.11	7914.55
1720000	245000	15031	49	8258.27	8108.25
